cluster	gene	avg_logFC	p_val	p_val_adj	prop_in_cluster	prop_out_cluster
1	ENSG00000165801.8	0.378686355044134	4.30520297588478e-127	8.07483870156949e-123	0.372	0.028
1	ENSG00000108179.12	0.631926944186616	1.82462592371724e-126	3.42226838252405e-122	0.557	0.111
1	ENSG00000143933.15	0.671427503578632	9.51993129507335e-126	1.78555831370396e-121	0.993	0.789
1	ENSG00000115919.13	0.399548037785932	1.26889189101038e-125	2.37993363077907e-121	0.471	0.063
1	ENSG00000151726.12	0.414331150781048	1.36402294657023e-125	2.55836143858713e-121	0.412	0.043
1	ENSG00000131236.15	0.599474610696384	2.69242729423332e-125	5.04991663306402e-121	0.998	0.825
1	ENSG00000126247.9	0.658146454949781	4.48436723087412e-125	8.4108791782275e-121	0.897	0.47
1	ENSG00000137486.15	0.442302252142334	6.11448085690464e-125	1.14683202952103e-120	0.551	0.102
1	ENSG00000176845.11	0.460956480167086	8.47489090958531e-125	1.58955053900182e-120	0.595	0.119
1	ENSG00000279166.1	0.35884121012652	1.88881242575244e-124	3.54265658574128e-120	0.379	0.031
1	ENSG00000158062.19	0.52172100706171	1.9340328528713e-124	3.62747201884541e-120	0.617	0.148
1	ENSG00000267519.3	0.857061780424974	3.27174586873043e-124	6.1364865513908e-120	0.731	0.24
1	ENSG00000183283.14	0.639225476420595	2.36507661298899e-123	4.43593769532214e-119	0.969	0.713
1	ENSG00000273749.3	0.380594648595101	3.1768487172528e-123	5.95849745407936e-119	0.416	0.045
1	ENSG00000130489.11	0.612621730902619	6.28685157742889e-123	1.17916188186256e-118	0.658	0.181
1	ENSG00000135378.3	0.281293074834259	7.78748589850517e-123	1.46062085512363e-118	0.293	0.008
1	ENSG00000140044.11	0.370357138141631	8.9414798614108e-123	1.67706396280621e-118	0.425	0.047
1	ENSG00000204389.9	0.510044520635134	1.46879731261752e-122	2.75487623954542e-118	0.714	0.203
1	ENSG00000064225.11	0.332892916748003	2.3500098037096e-122	4.40767838783773e-118	0.357	0.026
1	ENSG00000131171.11	0.638542508221423	6.07367123553209e-122	1.1391777769364e-117	0.958	0.679
1	ENSG00000110057.6	0.517191401366726	7.75020969929181e-122	1.45362933119917e-117	0.69	0.18
1	ENSG00000116990.10	0.338391405158103	1.08537496310828e-121	2.03572928080588e-117	0.385	0.034
1	ENSG00000173083.13	0.345583442392048	1.13297276331675e-121	2.12500371487689e-117	0.361	0.028
1	ENSG00000112303.12	0.609003597455679	1.5794772951673e-121	2.96246761481578e-117	0.516	0.099
1	ENSG00000159339.12	0.486795094709648	3.37998768371729e-121	6.33950489958014e-117	0.383	0.036
1	ENSG00000170266.14	0.442221478167842	5.42453388043503e-121	1.01742557461439e-116	0.575	0.121
1	ENSG00000163660.10	0.684437823028884	1.00107655327445e-120	1.87761918332156e-116	0.98	0.857
1	ENSG00000101084.15	0.619159453133017	1.00577936690452e-120	1.88643978056612e-116	0.83	0.382
1	ENSG00000131669.8	0.52332274968878	1.2877865430246e-120	2.41537244009695e-116	0.663	0.18
1	ENSG00000105963.12	0.434762954083599	1.86492834281546e-120	3.49785959978467e-116	0.559	0.109
1	ENSG00000135709.11	0.357688282386193	2.59408427460552e-120	4.86546446545012e-116	0.414	0.047
1	ENSG00000205730.6	0.353112446807411	2.72400151858888e-120	5.1091372482653e-116	0.379	0.034
1	ENSG00000274536.3	0.359385878154356	3.383289249483e-120	6.34569731633032e-116	0.341	0.023
1	ENSG00000092841.17	0.526640507207833	5.78185897712125e-120	1.08444546974886e-115	1	0.975
1	ENSG00000026508.15	0.65731042260229	1.37851441459458e-119	2.5855416360136e-115	0.969	0.817
1	ENSG00000162704.14	0.623946880259673	2.50960497804648e-119	4.70701509682398e-115	0.963	0.677
1	ENSG00000148655.13	0.314851190262844	2.82841633342771e-119	5.304977674977e-115	0.346	0.024
1	ENSG00000183023.17	0.388184764412089	3.07554459680834e-119	5.76849144577372e-115	0.41	0.045
1	ENSG00000123636.16	0.517036617501895	1.41985416107221e-118	2.66307846450703e-114	0.637	0.166
1	ENSG00000125772.11	0.591000893429191	2.27555144734379e-118	4.26802429463801e-114	0.694	0.221
1	ENSG00000130313.5	0.629387962706366	2.55149041950111e-118	4.78557543081628e-114	0.91	0.496
1	ENSG00000156052.9	0.520008230232431	7.88075606333256e-118	1.47811460723865e-113	0.672	0.187
1	ENSG00000157557.10	0.443008432886776	9.29877602174819e-118	1.74407843063909e-113	0.505	0.088
1	ENSG00000085871.7	0.397493679576632	3.02156959792948e-117	5.66725593787654e-113	0.487	0.079
1	ENSG00000089127.11	0.484080746691001	3.72676883518611e-117	6.98992762727508e-113	0.571	0.124
1	ENSG00000087253.10	0.338118918543615	5.38583027760847e-117	1.01016632686825e-112	0.383	0.037
1	ENSG00000180767.8	0.287747325732413	7.17905352449445e-117	1.34650327905418e-112	0.311	0.016
1	ENSG00000163171.7	0.678748726494847	2.29988691231592e-116	4.31366789273974e-112	0.729	0.26
1	ENSG00000279496.1	0.330162682606309	3.17222603708343e-116	5.94982715515367e-112	0.368	0.034
1	ENSG00000110880.9	0.380575117793575	3.45295062234188e-116	6.47635418726442e-112	0.478	0.075
1	ENSG00000091436.15	0.398817972238127	3.92126652149326e-116	7.35472748771276e-112	0.452	0.065
1	ENSG00000070190.11	0.541071676604363	4.43862683238101e-116	8.32508848681383e-112	0.687	0.201
1	ENSG00000119321.7	0.461383627427277	5.0731973833257e-116	9.51528901216568e-112	0.573	0.128
1	ENSG00000181481.12	0.414876930862718	6.50185041726239e-116	1.21948706426173e-111	0.482	0.08
1	ENSG00000255398.2	0.424104134759262	1.07312379830177e-115	2.01275099609481e-111	0.328	0.021
1	ENSG00000214063.9	0.365703198251816	1.14665486250052e-115	2.15066586010597e-111	0.425	0.054
1	ENSG00000111252.9	0.429299673775081	2.32667565931149e-115	4.36391286660463e-111	0.573	0.124
1	ENSG00000147065.15	0.592459901596703	3.80445223404826e-115	7.13563061018092e-111	0.967	0.635
1	ENSG00000132669.11	0.287526763938255	5.41908452661208e-115	1.01640349381136e-110	0.319	0.019
1	ENSG00000064601.15	0.577758379332609	6.65786552055562e-115	1.24874925703541e-110	0.718	0.245
1	ENSG00000137841.10	0.532065068475405	7.57298585400498e-115	1.42038922677717e-110	0.7	0.217
1	ENSG00000169230.8	0.643765248679751	1.11606555356538e-114	2.09329255226723e-110	0.936	0.626
1	ENSG00000130449.5	0.416658598426512	1.20551097778453e-114	2.26105638993267e-110	0.504	0.091
1	ENSG00000135404.10	0.62489039281275	1.4392402399356e-114	2.6994389940232e-110	0.903	0.447
1	ENSG00000175857.7	0.423619197954498	2.32693744327704e-114	4.36440386861041e-110	0.549	0.104
1	ENSG00000067208.13	0.362570440228729	4.58882438149527e-114	8.60679900993253e-110	0.414	0.05
1	ENSG00000074964.15	0.297763445934436	8.90473162938558e-114	1.67017146440756e-109	0.321	0.02
1	ENSG00000096968.11	0.398777112132906	1.15218361953816e-113	2.16103559680577e-109	0.456	0.071
1	ENSG00000248810.1	0.337493450255305	1.1815939251261e-113	2.21619756596651e-109	0.352	0.029
1	ENSG00000119979.14	0.500218617389489	1.43576684272514e-113	2.69292429021527e-109	0.628	0.168
1	ENSG00000205593.10	0.36671430579512	4.87915268424531e-113	9.1513387745705e-109	0.41	0.052
1	ENSG00000088992.16	0.400329616793994	6.85804188668759e-113	1.28629433626713e-108	0.484	0.081
1	ENSG00000067225.16	0.630769246676708	1.04737407747431e-112	1.96445481971081e-108	0.96	0.736
1	ENSG00000075426.10	0.453861652972589	1.63739373187769e-112	3.0710956835098e-108	0.575	0.133
1	ENSG00000116729.12	0.251242515767584	1.96977436819497e-112	3.69450880498649e-108	0.253	0.004
1	ENSG00000198585.10	0.419667753419413	2.06693185877624e-112	3.87673739432072e-108	0.526	0.104
1	ENSG00000117115.11	0.288194007187994	2.42491029928329e-112	4.54816175733574e-108	0.269	0.008
1	ENSG00000177105.9	0.593371632218777	4.02241064509375e-112	7.54443340593783e-108	0.929	0.55
1	ENSG00000172936.11	0.467976254552434	5.76865041041896e-112	1.08196807097818e-107	0.652	0.175
1	ENSG00000143376.11	0.467138988557412	6.43716272310392e-112	1.20735424034537e-107	0.597	0.151
1	ENSG00000231389.6	0.522254771490873	7.76252672846404e-112	1.45593951319071e-107	0.96	0.466
1	ENSG00000167207.10	0.306432057277542	9.39824123356937e-112	1.76273412576827e-107	0.357	0.032
1	ENSG00000112149.8	0.718269270545803	1.7065503268632e-111	3.20080579306461e-107	0.692	0.224
1	ENSG00000136867.9	0.473270110566468	4.80545945356894e-111	9.0131197511139e-107	0.526	0.104
1	ENSG00000204136.9	0.360949608121517	9.57219306591234e-111	1.79536053144252e-106	0.377	0.039
1	ENSG00000198909.6	0.506544234888304	2.08197534436237e-110	3.90495295588607e-106	0.679	0.216
1	ENSG00000143110.10	0.623024288982548	2.94472904529504e-110	5.52313379735537e-106	0.958	0.573
1	ENSG00000148180.15	0.408528864385053	3.8754807786581e-110	7.26885174845114e-106	0.537	0.099
1	ENSG00000048828.15	0.560867677191184	1.13356670272927e-109	2.12611770763902e-105	0.8	0.328
1	ENSG00000165389.6	0.413184307177362	1.91657108505712e-109	3.59472072713313e-105	0.513	0.103
1	ENSG00000176393.9	0.454303559295641	2.78559651761025e-109	5.22466482842978e-105	0.614	0.161
1	ENSG00000175029.15	0.38567732126465	3.52357765063603e-109	6.60882224153294e-105	0.533	0.103
1	ENSG00000107372.11	0.628929145954956	8.74197873882821e-109	1.63964553225462e-104	0.927	0.573
1	ENSG00000015475.17	0.522869695097573	1.56445575117161e-108	2.93429320689747e-104	0.696	0.229
1	ENSG00000213719.7	0.596563662932474	1.78446707519002e-108	3.34694644622641e-104	0.991	0.664
1	ENSG00000166401.12	0.350689333217181	2.45848725867799e-108	4.61113870237644e-104	0.438	0.066
1	ENSG00000147894.13	0.451764412776965	3.36766848993779e-108	6.31639901972733e-104	0.548	0.126
1	ENSG00000147459.16	0.327250745099305	4.67132705896744e-108	8.76154103179932e-104	0.399	0.05
1	ENSG00000178789.7	0.290688086414182	1.33980350921042e-107	2.51293546187506e-103	0.306	0.02
1	ENSG00000156411.8	0.582135811015419	1.83598395552536e-107	3.44357150698337e-103	0.96	0.741
1	ENSG00000163902.10	0.476530924172536	2.20426980740858e-107	4.13432845077554e-103	0.658	0.2
1	ENSG00000134802.16	0.340319257173169	2.71341432470953e-107	5.0892799074252e-103	0.443	0.069
1	ENSG00000159399.8	0.281054191772838	3.25115871292635e-107	6.09787328196466e-103	0.319	0.024
1	ENSG00000089041.15	0.361791775282708	3.35086034388603e-107	6.28487366099264e-103	0.419	0.06
1	ENSG00000152213.3	0.328778956465061	3.52216732341664e-107	6.60617703180025e-103	0.39	0.048
1	ENSG00000169692.11	0.401443742345951	5.87908051221222e-107	1.10268034087052e-102	0.516	0.106
1	ENSG00000277632.1	1.24376828940201	6.66829025109124e-107	1.25070451949467e-102	0.502	0.103
1	ENSG00000188313.11	0.478498287882698	8.87532815311919e-107	1.66465654839904e-102	0.522	0.112
1	ENSG00000176788.8	0.38092849090932	9.30242979196254e-107	1.74476373178049e-102	0.515	0.092
1	ENSG00000118855.17	0.442508982802804	1.13487888614363e-106	2.128578838851e-102	0.557	0.131
1	ENSG00000105520.9	0.305788947375373	2.08475089581554e-106	3.91015878019163e-102	0.342	0.032
1	ENSG00000170581.12	0.53292587711816	2.54210083713454e-106	4.76796433012954e-102	0.67	0.212
1	ENSG00000112531.15	0.544003311678432	2.76391129347155e-106	5.18399202203524e-102	0.738	0.281
1	ENSG00000110719.8	0.558388457279925	2.83368356472765e-106	5.31485689400319e-102	0.83	0.366
1	ENSG00000109436.7	0.348314482339227	2.93870052174673e-106	5.51182669858817e-102	0.427	0.062
1	ENSG00000136205.15	0.263162471498732	4.11375649863009e-106	7.7157616888306e-102	0.286	0.015
1	ENSG00000165140.8	0.361370012307245	5.31737481324289e-106	9.97326819971836e-102	0.462	0.077
1	ENSG00000106348.15	0.456343107726841	5.86799538716555e-106	1.10060121481677e-101	0.625	0.174
1	ENSG00000100596.5	0.468689632018736	6.37658156155886e-106	1.19599163768598e-101	0.566	0.142
1	ENSG00000111669.13	0.581039773380564	9.85254999398365e-106	1.84794427687157e-101	0.973	0.694
1	ENSG00000205269.5	0.297161071212965	1.12587424570411e-105	2.11168973524263e-101	0.335	0.03
1	ENSG00000131389.15	0.384888642232979	2.16911704795812e-105	4.06839593515025e-101	0.489	0.095
1	ENSG00000167850.3	0.298492148802397	2.31808017921443e-105	4.34779118413458e-101	0.37	0.041
1	ENSG00000072062.12	0.430802350215636	3.34187433850176e-105	6.26801950929391e-101	0.557	0.132
1	ENSG00000103994.15	0.566812810731764	4.91080843971789e-105	9.21071230953487e-101	0.716	0.261
1	ENSG00000134243.10	0.285355812080026	7.70357649139731e-105	1.44488280672648e-100	0.315	0.024
1	ENSG00000175471.18	0.3063352793767	9.68467086406855e-105	1.8164568672647e-100	0.339	0.031
1	ENSG00000143537.12	0.390604170717907	1.16813361760864e-104	2.19095141318676e-100	0.451	0.076
1	ENSG00000268734.1	0.262846026821666	1.34693871431029e-104	2.52631825256038e-100	0.26	0.009
1	ENSG00000104903.4	0.428804169735329	1.86376858157999e-104	3.49568435161143e-100	0.608	0.151
1	ENSG00000196730.11	0.311669321529942	5.52091316184338e-104	1.03550247263535e-99	0.372	0.043
1	ENSG00000110422.10	0.437203056790563	6.43276822371654e-104	1.20653000804027e-99	0.584	0.152
1	ENSG00000242498.6	0.280710535464016	7.29040471847354e-104	1.3673883089969e-99	0.3	0.02
1	ENSG00000188921.13	0.487791993950445	7.64536484176023e-104	1.43396462972055e-99	0.659	0.208
1	ENSG00000100034.12	0.397637382339163	4.27483636441754e-103	8.01788308510154e-99	0.491	0.097
1	ENSG00000187796.12	0.296865688818782	5.24314574691368e-103	9.8340441629113e-99	0.359	0.04
1	ENSG00000182095.13	0.397568602943356	6.44819877747441e-103	1.2094241627031e-98	0.515	0.112
1	ENSG00000136161.11	0.408892240579891	9.88906477442889e-103	1.85479298909188e-98	0.54	0.123
1	ENSG00000108819.10	0.436394979313145	1.55944576115613e-102	2.92489646962443e-98	0.562	0.141
1	ENSG00000143382.12	0.314705285132271	2.01154238027533e-102	3.77284888844441e-98	0.342	0.034
1	ENSG00000090339.7	0.421928224140089	3.24415439694797e-102	6.0847359869156e-98	0.429	0.068
1	ENSG00000165458.12	0.398226037150423	4.78191865827345e-102	8.96896663545767e-98	0.495	0.102
1	ENSG00000139970.15	0.299469856957169	8.33797042422217e-102	1.56386973276711e-97	0.346	0.036
1	ENSG00000145703.14	0.598790630581139	9.64975321315755e-102	1.80990771265983e-97	0.804	0.356
1	ENSG00000277791.3	0.54620578279597	1.44233411427128e-101	2.70524186472722e-97	0.934	0.636
1	ENSG00000103507.12	0.393594749154305	2.50791540918871e-101	4.70384614147435e-97	0.496	0.104
1	ENSG00000128524.4	0.545712925855717	2.75417350043971e-101	5.16572781742471e-97	0.897	0.563
1	ENSG00000105355.7	0.461705280672463	4.8776601988321e-101	9.14853946892949e-97	0.628	0.188
1	ENSG00000155254.11	0.26082352380318	2.12208198132785e-100	3.98017696417851e-96	0.271	0.014
1	ENSG00000104765.13	0.542690914840664	3.64818597032556e-100	6.84253760594262e-96	0.791	0.366
1	ENSG00000170345.8	0.542816959922761	4.29891225677323e-100	8.06303982880386e-96	1	0.986
1	ENSG00000143554.12	0.385832532094564	4.49480837404018e-100	8.43046258634975e-96	0.463	0.087
1	ENSG00000188820.11	0.497137750109818	8.16944998413321e-100	1.53226203902403e-95	0.72	0.232
1	ENSG00000109323.7	0.394228101994136	9.76035498122043e-100	1.8306521802777e-95	0.504	0.111
1	ENSG00000257923.8	0.469863437177052	1.05486026202306e-99	1.97849590745045e-95	0.621	0.182
1	ENSG00000168995.12	0.30160483326095	2.61868232705669e-99	4.91160057262753e-95	0.339	0.035
1	ENSG00000171314.8	0.582272703355633	4.06149732178038e-99	7.61774437673127e-95	0.901	0.548
1	ENSG00000090487.9	0.475219190716943	4.93764656275319e-99	9.26104989309988e-95	0.65	0.211
1	ENSG00000197006.12	0.614238698421074	5.04842635601302e-99	9.46882847333803e-95	0.853	0.504
1	ENSG00000130309.9	0.400084326380407	6.66631143883928e-99	1.2503333734687e-94	0.535	0.127
1	ENSG00000071967.10	0.278700695746529	1.25529054548049e-98	2.35442294710321e-94	0.304	0.025
1	ENSG00000013583.7	0.378925207974667	1.93137820193173e-98	3.62249295554316e-94	0.54	0.131
1	ENSG00000137767.12	0.498529963064795	2.28135473429317e-98	4.27890893964027e-94	0.696	0.262
1	ENSG00000172354.8	0.540520398753002	2.84589422861115e-98	5.33775921518307e-94	0.912	0.537
1	ENSG00000184730.9	0.354249976306919	2.86101727390062e-98	5.36612399892801e-94	0.451	0.082
1	ENSG00000135956.7	0.392346795438922	3.49916364241308e-98	6.56303132770998e-94	0.496	0.109
1	ENSG00000114738.9	0.452944173466103	3.94627645201891e-98	7.40163611340667e-94	0.643	0.198
1	ENSG00000113916.16	0.395776981736437	5.43869397187894e-98	1.02008144136561e-93	0.443	0.081
1	ENSG00000010671.14	0.38654031664796	1.10940374380059e-97	2.08079766187238e-93	0.54	0.122
1	ENSG00000174021.9	0.53714004191269	2.14151412224346e-97	4.01662388767983e-93	0.936	0.594
1	ENSG00000140612.12	0.551502363487917	3.79364785239884e-97	7.11536591195926e-93	0.91	0.598
1	ENSG00000128311.12	0.268176078716831	1.76538691959887e-96	3.31115970639964e-92	0.313	0.029
1	ENSG00000174695.8	0.495257445979353	4.70127705762847e-96	8.81771524928797e-92	0.678	0.249
1	ENSG00000135049.14	0.410473716741317	7.25785102998713e-96	1.36128253918439e-91	0.516	0.124
1	ENSG00000223865.9	0.442351698223023	7.47400321890253e-96	1.40182404373736e-91	0.949	0.481
1	ENSG00000241839.8	0.375066883716509	1.31205340675293e-95	2.46088736970579e-91	0.48	0.101
1	ENSG00000136156.11	0.461087473538375	2.47383875290166e-95	4.63993196494235e-91	1	0.986
1	ENSG00000100106.18	0.372265115531188	3.33797395456866e-95	6.26070394918898e-91	0.458	0.092
1	ENSG00000187554.10	0.287737862442879	3.3785543335009e-95	6.33681650791429e-91	0.319	0.032
1	ENSG00000075420.11	0.36819799587906	1.04424269965792e-94	1.95858160747839e-90	0.43	0.079
1	ENSG00000140450.8	0.29997401258958	1.06709420035718e-94	2.00144188218992e-90	0.289	0.023
1	ENSG00000177885.12	0.552128127756532	2.47417251042884e-94	4.64055796056034e-90	0.892	0.55
1	ENSG00000073756.10	0.428875451843325	2.71708329890084e-94	5.09616143541841e-90	0.291	0.024
1	ENSG00000100284.19	0.384947916204581	3.12694476393955e-94	5.86489759924502e-90	0.498	0.116
1	ENSG00000091106.17	0.255107464667329	4.82885657473624e-94	9.05700339157529e-90	0.288	0.023
1	ENSG00000182220.12	0.538535090489462	8.02565804453767e-94	1.50529242283349e-89	0.863	0.522
1	ENSG00000144909.7	0.392634842498311	1.77579204700147e-93	3.33067556335595e-89	0.515	0.124
1	ENSG00000158517.12	0.316124941204892	1.80506055645559e-93	3.3855715796881e-89	0.344	0.043
1	ENSG00000229391.6	0.421906502181526	3.39241083536925e-93	6.36280576281857e-89	0.615	0.161
1	ENSG00000068724.14	0.348526870216926	4.58735186674139e-93	8.60403716126015e-89	0.449	0.087
1	ENSG00000108861.7	0.299122866556946	5.91951759284999e-93	1.11026471971494e-88	0.352	0.045
1	ENSG00000105887.10	0.522302535000487	6.4421692885236e-93	1.20829327175549e-88	0.885	0.484
1	ENSG00000103363.13	0.4985535309565	6.82853461951422e-93	1.28075995323609e-88	0.967	0.841
1	ENSG00000124831.17	0.557716488965543	1.28122008640924e-92	2.40305639406917e-88	0.973	0.762
1	ENSG00000122705.15	0.49535395554996	1.29751183731951e-92	2.43361320207646e-88	0.879	0.5
1	ENSG00000106546.11	0.478069044209854	1.62465390845673e-92	3.04720087070143e-88	0.562	0.158
1	ENSG00000118515.10	0.635685438185194	1.90731861627432e-92	3.57736679668411e-88	0.658	0.239
1	ENSG00000107798.16	0.490922024494667	9.08948784587767e-92	1.70482434037282e-87	0.676	0.249
1	ENSG00000109113.16	0.311667592908025	1.28213046003245e-91	2.40476389083687e-87	0.385	0.06
1	ENSG00000159713.9	0.317693502376402	2.32579200897468e-91	4.36225549203291e-87	0.28	0.022
1	ENSG00000116260.15	0.357327637851297	2.61052180810944e-91	4.89629470329006e-87	0.443	0.089
1	ENSG00000124172.8	0.347188871969475	8.43499320778962e-91	1.58206732605302e-86	1	0.999
1	ENSG00000068697.6	0.492119372183259	8.95056793873755e-91	1.67876852258962e-86	0.786	0.375
1	ENSG00000010610.8	0.55140804673413	1.57389272251739e-90	2.95199319035361e-86	0.766	0.352
1	ENSG00000183386.8	0.371790294133575	2.03103350059826e-90	3.8094064337221e-86	0.445	0.09
1	ENSG00000169564.6	0.472611985890157	2.81400911480678e-90	5.2779554957316e-86	0.982	0.811
1	ENSG00000133816.12	0.280759467061416	2.83689382697695e-90	5.32087806187796e-86	0.326	0.038
1	ENSG00000001036.12	0.315420673123505	6.18339591657778e-90	1.15975773811333e-85	0.418	0.076
1	ENSG00000160796.15	0.408342251326687	8.70218442305958e-90	1.63218171038906e-85	0.562	0.158
1	ENSG00000140264.18	0.3803032132994	9.00853186332446e-90	1.68964023628514e-85	1	0.997
1	ENSG00000147202.16	0.336741435825285	1.01374400871606e-89	1.90137826274785e-85	0.41	0.073
1	ENSG00000161921.13	0.2943136334846	6.29361893316635e-89	1.18043116710468e-84	0.37	0.054
1	ENSG00000129657.13	0.394206157612171	6.43507198525824e-89	1.20696210155504e-84	0.527	0.138
1	ENSG00000128016.5	0.649744676621924	1.69260318294849e-88	3.17464652993819e-84	0.985	0.901
1	ENSG00000144677.13	0.284022580128769	2.17361450768242e-88	4.07683137060914e-84	0.26	0.018
1	ENSG00000170006.10	0.515744742440372	2.28488719256448e-88	4.28553441837394e-84	0.645	0.232
1	ENSG00000153317.13	0.437976230856765	6.40277593762112e-88	1.20090465486022e-83	0.573	0.172
1	ENSG00000107341.4	0.517176595808127	7.59784340035317e-88	1.42505150817024e-83	0.833	0.454
1	ENSG00000127947.14	0.373484553053836	7.67788018624167e-88	1.44006320773149e-83	0.513	0.127
1	ENSG00000101236.15	0.344995377435455	7.70921815429399e-88	1.44594095701938e-83	0.44	0.091
1	ENSG00000060558.3	0.284588362927271	1.29302347958141e-87	2.4251948383029e-83	0.342	0.046
1	ENSG00000160326.12	0.380218319632787	1.58462312926198e-87	2.97211914124376e-83	0.487	0.111
1	ENSG00000127022.13	0.522886809346791	1.75089544556556e-87	3.28397949770276e-83	0.828	0.456
1	ENSG00000119522.14	0.307886870068119	1.77839201451232e-87	3.3355520624193e-83	0.381	0.063
1	ENSG00000239948.2	0.368482481010309	2.15825572998864e-87	4.0480244471667e-83	0.317	0.037
1	ENSG00000217555.11	0.520236948507669	8.11366814488838e-87	1.52179959725526e-82	0.775	0.369
1	ENSG00000197601.11	0.366691964967927	1.21239882006244e-86	2.27397522690911e-82	0.542	0.15
1	ENSG00000171105.12	0.271206515473189	1.38227134935014e-86	2.59258814284112e-82	0.299	0.031
1	ENSG00000162302.11	0.352761019128865	1.63491225627402e-86	3.06644142786755e-82	0.482	0.113
1	ENSG00000129625.11	0.506702064844522	4.54090939865011e-86	8.51692966810816e-82	0.815	0.414
1	ENSG00000130592.12	0.474794993496194	6.85702858351578e-86	1.28610428112422e-81	0.993	0.832
1	ENSG00000157445.13	0.267952202470194	1.06927523007787e-85	2.00553262153405e-81	0.297	0.03
1	ENSG00000147813.14	0.41028414947976	1.45758003947857e-85	2.73383712204601e-81	0.617	0.201
1	ENSG00000070756.12	0.347467036320069	1.47875143892048e-85	2.77354619883926e-81	1	0.996
1	ENSG00000138434.15	0.299436056916428	2.43424317262619e-85	4.56566649457768e-81	0.359	0.056
1	ENSG00000131446.14	0.491281238630709	2.5433658225033e-85	4.77033693668719e-81	0.804	0.405
1	ENSG00000116017.9	0.352197559068852	2.84684139704169e-85	5.3395357242914e-81	0.467	0.105
1	ENSG00000187605.14	0.315887076843752	4.00233380803e-85	7.50677729034106e-81	0.37	0.061
1	ENSG00000146425.9	0.483508749077796	4.47620579339812e-85	8.39557158609752e-81	0.736	0.332
1	ENSG00000187231.12	0.279743333807635	9.47959559799678e-85	1.77799295036028e-80	0.342	0.049
1	ENSG00000125304.8	0.414794016956557	1.31598158844355e-84	2.46825506728472e-80	0.641	0.228
1	ENSG00000124126.12	0.429317855758554	2.34034492570169e-84	4.38955094264609e-80	0.645	0.228
1	ENSG00000144848.9	0.472153565036939	2.66676992387478e-84	5.00179366921954e-80	0.767	0.355
1	ENSG00000115310.16	0.509590090144459	2.90361670493659e-84	5.44602349177907e-80	0.914	0.613
1	ENSG00000101493.9	0.305110466306286	3.18571400323403e-84	5.97512518446574e-80	0.339	0.049
1	ENSG00000108100.16	0.519116225975273	3.74155390814823e-84	7.01765851012281e-80	0.734	0.347
1	ENSG00000241878.8	0.339212568507955	4.44344836254227e-84	8.33413174878428e-80	0.438	0.096
1	ENSG00000034152.17	0.485511152121278	5.05874893391605e-84	9.48818950045293e-80	0.685	0.286
1	ENSG00000142046.13	0.319162438549043	5.17395376925611e-84	9.70426768961677e-80	0.348	0.054
1	ENSG00000213625.7	0.392917781001055	7.58660873195434e-84	1.42294433376536e-79	0.553	0.162
1	ENSG00000271383.5	0.45216400886624	7.75243300106626e-84	1.45404633367999e-79	0.636	0.227
1	ENSG00000123338.11	0.487882705826168	8.733369303457e-84	1.63803074655639e-79	0.806	0.403
1	ENSG00000185482.6	0.258420887499153	8.95713190170707e-84	1.67999965948418e-79	0.304	0.035
1	ENSG00000141367.10	0.410180260518633	9.1937277374033e-84	1.72437557442736e-79	0.593	0.194
1	ENSG00000116514.15	0.340532120051964	1.19406377546601e-83	2.23958601726404e-79	0.429	0.091
1	ENSG00000114331.11	0.502742586464602	1.24242495278177e-83	2.33029224143749e-79	0.747	0.358
1	ENSG00000010256.9	0.448318679611343	1.72028428783007e-83	3.22656521025408e-79	0.722	0.304
1	ENSG00000068650.17	0.34137803834257	5.75892473015803e-83	1.08014392238844e-78	0.467	0.112
1	ENSG00000089902.9	0.336834446102988	6.92675142020527e-83	1.2991814963737e-78	0.43	0.094
1	ENSG00000102218.5	0.306416882053313	7.46002724403212e-83	1.39920270989066e-78	0.39	0.072
1	ENSG00000105223.17	0.45685620407276	1.162068925246e-82	2.1795764761914e-78	0.615	0.219
1	ENSG00000049245.11	0.3814399621625	1.31200443338298e-82	2.46079551525311e-78	0.537	0.156
1	ENSG00000084733.9	0.434413693872435	1.51672472742264e-82	2.8447688987539e-78	0.681	0.264
1	ENSG00000186815.11	0.333427668353255	2.1021067874612e-82	3.94271149056224e-78	0.401	0.079
1	ENSG00000102265.10	0.48933438582362	6.2640808420669e-82	1.17489100273807e-77	0.821	0.388
1	ENSG00000167851.12	0.374240310335023	1.13791880674475e-81	2.13428051393045e-77	0.612	0.184
1	ENSG00000144118.12	0.352197559068852	6.10720952832199e-81	1.14546821913207e-76	0.482	0.123
1	ENSG00000118640.9	0.490210365261673	7.13535572899375e-81	1.33830732053007e-76	0.954	0.718
1	ENSG00000069974.14	0.464880507705444	2.39120578262873e-80	4.48494556589845e-76	0.608	0.214
1	ENSG00000138760.7	0.312206531212636	2.9020830364804e-80	5.44314694322263e-76	0.399	0.079
1	ENSG00000196743.7	0.273369133194143	3.19446373678132e-80	5.99153618470704e-76	0.321	0.045
1	ENSG00000121691.4	0.485982783903726	5.3184108819932e-80	9.97521145026644e-76	0.714	0.317
1	ENSG00000100599.14	0.402912613426151	6.55826543517492e-80	1.23006826502141e-75	0.612	0.211
1	ENSG00000213903.7	0.313135594981249	6.93684172400014e-80	1.30107403375347e-75	0.416	0.088
